"so_domain","so_nbr","so_ship","sod_line","sod_site","sod_due_date","sod_qty_ord","sod_price","sod_disc_pct","ad_name_src","ad_line1_src","ad_line2_src","ad_city_src","ad_state_src","ad_zip_src","ad_county_src","ad_ctry_src","ad_country_src","ad_name_dest","ad_line1_dest","ad_line2_dest","ad_city_dest","ad_state_dest","ad_zip_dest","ad_county_dest","ad_ctry_dest","ad_country_dest"
"10USA","0000016","10c1002",2,"10-200",08/05/15,10,2277,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000016","10c1002",3,"10-100",08/05/15,1,122,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000017","10c1002",1,"10-100",08/05/15,2,100,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000018","10C1002",1,"10-200",08/05/15,1,22,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000021","10C1002",1,"10-200",08/05/15,1,6570,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000021","10C1002",2,"10-200",08/20/15,1,299.99,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000021","10C1002",3,"10-200",08/05/15,10,22,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000023","10-100",1,"10-100",08/05/15,0,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000023","10-100",2,"10-100",08/05/15,0,14,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000023","10-100",3,"10-100",08/05/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000023","10-100",4,"10-100",08/05/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000023","10-100",5,"10-100",08/05/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000024","10c1003",1,"10-100",08/05/15,2,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000024","10c1003",2,"10-100",08/05/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000029","10c1003",1,"10-100",08/05/15,2,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000029","10c1003",2,"10-100",08/05/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000034","10-100",1,"10-100",08/05/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000036","10c1003",1,"10-100",08/05/15,10,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000036","10c1003",2,"10-100",08/05/15,100,100,50,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000037","10-100",1,"10-100",08/05/15,1,80.5,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000039","10c1000",1,"10-400",08/05/15,1,80.5,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000040","10c1000",1,"10-400",08/05/15,2,22,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000040","10c1000",2,"10-100",08/05/15,2,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000040","10c1000",3,"10-100",08/05/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000040","10c1000",4,"10-100",08/05/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000040","10c1000",5,"10-100",08/05/15,1,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000041","10c1005",1,"10-100",08/05/15,1,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Rockland Industrial Company","566 Rockland Boulevard","","Rockland","NJ","21216","","USA","USA"
"10USA","0000041","10c1005",2,"10-100",08/05/15,1,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Rockland Industrial Company","566 Rockland Boulevard","","Rockland","NJ","21216","","USA","USA"
"10USA","0000046","10c1001",210,"10-100",08/05/15,0,100,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"10USA","0000046","10c1001",211,"10-100",08/05/15,10,3044,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"10USA","0000046","10c1001",212,"10-100",08/05/15,0,100,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"10USA","0000046","10c1001",213,"10-100",08/05/15,1,100,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"10USA","0000049","10c1005",1,"10-100",08/05/15,1,990,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Rockland Industrial Company","566 Rockland Boulevard","","Rockland","NJ","21216","","USA","USA"
"10USA","0000060","10c1003",1,"10-100",08/06/15,1,4570,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000060","10c1003",2,"10-100",11/05/15,10,492.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000060","10c1003",3,"10-300",08/06/15,3,12,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000060","10c1003",4,"10-100",08/06/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000063","10-100",1,"10-100",08/06/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000065","10c1003",1,"10-100",08/06/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000065","10c1003",2,"10-100",08/17/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000069","10-100",1,"10-100",08/06/15,0,0,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000071","10C1002",1,"10-200",08/06/15,2,22,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000072","10c1003",1,"10-100",08/06/15,3,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000074","10c1002",1,"10-202",08/06/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000075","10C1002",1,"10-100",08/06/15,0,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000076","10c1003",1,"10-100",08/06/15,4,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000078","10-100",1,"10-100",08/06/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000080","10-100",1,"10-100",08/06/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000087","10C1003",1,"10-100",08/06/15,10,122,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000091","10c1003",1,"10-100",08/06/15,2,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000091","10c1003",2,"10-100",08/06/15,3,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000091","10c1003",3,"10-100",08/06/15,4,53.5,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000094","10-100",1,"10-100",08/21/15,10,299.99,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000094","10-100",2,"10-100",08/06/15,1,2500,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000098","10c1003",1,"10-100",08/06/15,2,2475,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000099","10c1003",1,"10-100",08/06/15,3,2750,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000099","10c1003",2,"10-100",08/06/15,2,2.25,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000100","10C1002",1,"10-100",08/06/15,1,1980,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000100","10C1002",2,"10-100",08/06/15,2,4524.3,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"10USA","0000101","10C1003",1,"10-100",08/06/15,10,120.78,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000101","10C1003",2,"10-100",08/06/15,2,4.95,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000101","10C1003",3,"10-100",08/06/15,1,990,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000103","10C1003",1,"10-301",08/06/15,1,4.95,1,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"10USA","0000104","10C1000",1,"10-400",08/06/15,10,58.5,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","Wal-Mart","702 S.W. 8th Street","Waterfront","Bentonville","AR","72716","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",3,"10-100",08/06/15,0,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",4,"10-100",08/06/15,0,14,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",5,"10-100",08/06/15,1,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",6,"10-100",08/06/15,1,14,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",7,"10-100",08/06/15,1,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",8,"10-100",08/06/15,1,14,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",9,"10-100",08/06/15,0,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
"10USA","0000105","10-100",10,"10-100",08/06/15,10,5.95,0,"QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE","QMI -USA Division","30 Ridgedale Avenue","","East Hanover","NJ","07950","","USA","USA - TAX PURPOSE"
